Date,Open,High,Low,Close,Volume,Change
2010-09-14,72400,74900,72100,74800,644607,0.04615384615384621
2010-09-15,75000,75300,73500,74700,315035,-0.0013368983957219305
2010-09-16,74900,75000,73300,73500,116617,-0.016064257028112428
2010-09-17,73500,74600,72200,74600,156667,0.014965986394557929
2010-09-20,75000,75500,73600,74500,81459,-0.0013404825737265424
2010-09-24,74000,75400,73400,75200,123344,0.00939597315436247
2010-09-27,75400,75700,74300,75600,129288,0.005319148936170137
2010-09-28,76500,77900,75400,75500,224079,-0.001322751322751281
2010-09-29,75900,78400,75800,77000,358524,0.019867549668874274
2010-09-30,77200,79000,77200,78800,316472,0.023376623376623273
2010-10-01,78800,79600,77700,78600,222394,-0.0025380710659898
2010-10-04,79300,79300,76000,76100,169057,-0.03180661577608146
2010-10-05,76500,79700,76200,79700,270232,0.047306176084099816
2010-10-06,80100,82400,78900,81900,328268,0.027603513174403904
2010-10-07,81300,82100,81000,82000,209062,0.0012210012210012167
